org_name,site_name,latitude,longitude,elevation,measured_on,land covers:data source,land covers:measured at,land covers:muc code,land covers:muc details,land covers:muc description,land covers:field notes,land covers:snow ice,land covers:standing water,land covers:muddy,land covers:dry ground,land covers:leaves on trees,land covers:raining snowing,land covers:north classifications,land covers:east classifications,land covers:south classifications,land covers:west classifications,land covers:north photo url,land covers:north caption,land covers:north extra data,land covers:east photo url,land covers:east caption,land covers:east extra data,land covers:south photo url,land covers:south caption,land covers:south extra data,land covers:west photo url,land covers:west caption,land covers:west extra data,land covers:upward photo url,land covers:upward caption,land covers:upward extra data,land covers:downward photo url,land covers:downward caption,land covers:downward extra data
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-16,GLOBE Observer,2018-09-16T06:14:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/16/843122/original.jpg,,source:app; compassData.heading:2.547515869140625; compassData.horizon:-7.768308523170802,https://data.globe.gov/system/photos/2018/09/16/843123/original.jpg,,source:app; compassData.heading:84.84689331054688; compassData.horizon:-8.402363076681624,https://data.globe.gov/system/photos/2018/09/16/843124/original.jpg,,source:app; compassData.heading:183.2076187133789; compassData.horizon:-6.885112602380644,https://data.globe.gov/system/photos/2018/09/16/843125/original.jpg,,source:app; compassData.heading:274.0978546142578; compassData.horizon:-8.59127136368619,https://data.globe.gov/system/photos/2018/09/16/843126/original.jpg,,source:app; compassData.heading:136.95608139038086; compassData.horizon:87.68663778612571,https://data.globe.gov/system/photos/2018/09/16/843127/original.jpg,,source:app; compassData.heading:26.89874267578125; compassData.horizon:-85.892354091895
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-24,GLOBE Observer,2018-09-24T23:49:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/24/852034/original.jpg,,source:app; compassData.heading:2.6064453125; compassData.horizon:-0.8905153562725445,https://data.globe.gov/system/photos/2018/09/24/852035/original.jpg,,source:app; compassData.heading:93.41624331474304; compassData.horizon:3.447796408301869,https://data.globe.gov/system/photos/2018/09/24/852036/original.jpg,,source:app; compassData.heading:181.02855682373047; compassData.horizon:0.9468067241970175,https://data.globe.gov/system/photos/2018/09/24/852037/original.jpg,,source:app; compassData.heading:274.6368713378906; compassData.horizon:10.043483812023865,https://data.globe.gov/system/photos/2018/09/24/852038/original.jpg,,source:app; compassData.heading:344.428466796875; compassData.horizon:85.92212415298735,https://data.globe.gov/system/photos/2018/09/24/852039/original.jpg,,source:app; compassData.heading:225.02561950683594; compassData.horizon:-74.17208600557468
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-25,GLOBE Observer,2018-09-25T02:00:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/25/852111/original.jpg,,source:app; compassData.heading:3.48272705078125; compassData.horizon:-0.532428524087436,https://data.globe.gov/system/photos/2018/09/25/852112/original.jpg,,source:app; compassData.heading:90.30158841609955; compassData.horizon:-1.196283675827786,https://data.globe.gov/system/photos/2018/09/25/852113/original.jpg,,source:app; compassData.heading:180.2722625732422; compassData.horizon:-0.34761430829641426,https://data.globe.gov/system/photos/2018/09/25/852114/original.jpg,,source:app; compassData.heading:267.20225524902344; compassData.horizon:1.1330538118814815,https://data.globe.gov/system/photos/2018/09/25/852115/original.jpg,,source:app; compassData.heading:2.25201416015625; compassData.horizon:86.0262330609883,,,
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-25,GLOBE Observer,2018-09-25T04:59:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/25/852190/original.jpg,,source:app; compassData.heading:11.951141357421875; compassData.horizon:1.7188002336634156,https://data.globe.gov/system/photos/2018/09/25/852191/original.jpg,,source:app; compassData.heading:88.47225952148438; compassData.horizon:1.5615833595260824,https://data.globe.gov/system/photos/2018/09/25/852192/original.jpg,,source:app; compassData.heading:182.6595458984375; compassData.horizon:3.134673991426837,https://data.globe.gov/system/photos/2018/09/25/852193/original.jpg,,source:app; compassData.heading:299.75865173339844; compassData.horizon:-0.1833193017272805,https://data.globe.gov/system/photos/2018/09/25/852194/original.jpg,,source:app; compassData.heading:352.0516052246094; compassData.horizon:87.87370060868695,https://data.globe.gov/system/photos/2018/09/25/852195/original.jpg,,source:app; compassData.heading:183.58807373046875; compassData.horizon:-87.56365448631522
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-25,GLOBE Observer,2018-09-25T00:29:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/25/852081/original.jpg,,source:app; compassData.heading:359.58868408203125; compassData.horizon:2.1834109820028402,https://data.globe.gov/system/photos/2018/09/25/852082/original.jpg,,source:app; compassData.heading:90.44402721524239; compassData.horizon:0.6340546577358595,https://data.globe.gov/system/photos/2018/09/25/852083/original.jpg,,source:app; compassData.heading:183.2450714111328; compassData.horizon:2.2638064170107413,https://data.globe.gov/system/photos/2018/09/25/852084/original.jpg,,source:app; compassData.heading:269.8046569824219; compassData.horizon:8.869374274184253,https://data.globe.gov/system/photos/2018/09/25/852085/original.jpg,,source:app; compassData.heading:291.45082092285156; compassData.horizon:74.58471606308073,https://data.globe.gov/system/photos/2018/09/25/852086/original.jpg,,source:app; compassData.heading:335.2450256347656; compassData.horizon:-86.65102298737045
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-26,GLOBE Observer,2018-09-26T23:17:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/26/855494/original.jpg,,source:app; compassData.heading:357.43243408203125; compassData.horizon:0.8985867762826274,https://data.globe.gov/system/photos/2018/09/26/855495/original.jpg,,source:app; compassData.heading:89.99578857421875; compassData.horizon:-5.453448399023358,https://data.globe.gov/system/photos/2018/09/26/855496/original.jpg,,source:app; compassData.heading:185.11578369140625; compassData.horizon:3.855975308259133,https://data.globe.gov/system/photos/2018/09/26/855497/original.jpg,,source:app; compassData.heading:266.6319122314453; compassData.horizon:4.610210653527986,https://data.globe.gov/system/photos/2018/09/26/855498/original.jpg,,source:app; compassData.heading:9.86065673828125; compassData.horizon:89.48694162758656,https://data.globe.gov/system/photos/2018/09/26/855499/original.jpg,,source:app; compassData.heading:208.78595733642578; compassData.horizon:-88.51626324591248
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-26,GLOBE Observer,2018-09-26T23:24:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/26/855510/original.jpg,,source:app; compassData.heading:4.159759521484375; compassData.horizon:-5.227475639901272,https://data.globe.gov/system/photos/2018/09/26/855511/original.jpg,,source:app; compassData.heading:92.51861763000488; compassData.horizon:-3.3628819959625815,https://data.globe.gov/system/photos/2018/09/26/855512/original.jpg,,source:app; compassData.heading:182.5282974243164; compassData.horizon:3.9128265171528085,https://data.globe.gov/system/photos/2018/09/26/855513/original.jpg,,source:app; compassData.heading:266.7248077392578; compassData.horizon:5.520075121547336,https://data.globe.gov/system/photos/2018/09/26/855514/original.jpg,,source:app; compassData.heading:290.9383239746094; compassData.horizon:85.15873611330609,https://data.globe.gov/system/photos/2018/09/26/855515/original.jpg,,source:app; compassData.heading:254.8579559326172; compassData.horizon:-87.63890698240937
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-26,GLOBE Observer,2018-09-26T08:56:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/26/854677/original.jpg,,source:app; compassData.heading:5.04913330078125; compassData.horizon:2.4930783434989365,https://data.globe.gov/system/photos/2018/09/26/854678/original.jpg,,source:app; compassData.heading:91.11866247653961; compassData.horizon:-5.387994631081625,https://data.globe.gov/system/photos/2018/09/26/854679/original.jpg,,source:app; compassData.heading:177.1297149658203; compassData.horizon:1.8310406196887357,https://data.globe.gov/system/photos/2018/09/26/854680/original.jpg,,source:app; compassData.heading:275.1727600097656; compassData.horizon:-4.838806115268781,https://data.globe.gov/system/photos/2018/09/26/854681/original.jpg,,source:app; compassData.heading:62.236663818359375; compassData.horizon:58.68770440432617,https://data.globe.gov/system/photos/2018/09/26/854682/original.jpg,,source:app; compassData.heading:57.035980224609375; compassData.horizon:-87.11888013587266
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-27,GLOBE Observer,2018-09-27T06:19:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/27/855829/original.jpg,,source:app; compassData.heading:2.28045654296875; compassData.horizon:-4.638611343716249,https://data.globe.gov/system/photos/2018/09/27/855830/original.jpg,,source:app; compassData.heading:86.59658813476562; compassData.horizon:-1.1657839545830768,https://data.globe.gov/system/photos/2018/09/27/855831/original.jpg,,source:app; compassData.heading:183.54073333740234; compassData.horizon:3.593659212551742,https://data.globe.gov/system/photos/2018/09/27/855832/original.jpg,,source:app; compassData.heading:271.5525665283203; compassData.horizon:2.7451671239297752,https://data.globe.gov/system/photos/2018/09/27/855833/original.jpg,,source:app; compassData.heading:289.29345703125; compassData.horizon:87.8089100866574,https://data.globe.gov/system/photos/2018/09/27/855834/original.jpg,,source:app; compassData.heading:235.84326171875; compassData.horizon:-86.96861536286518
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-27,GLOBE Observer,2018-09-27T00:00:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/27/855585/original.jpg,,source:app; compassData.heading:5.70428466796875; compassData.horizon:-5.647638778548213,https://data.globe.gov/system/photos/2018/09/27/855586/original.jpg,,source:app; compassData.heading:94.14684343338013; compassData.horizon:-3.849224411252692,https://data.globe.gov/system/photos/2018/09/27/855587/original.jpg,,source:app; compassData.heading:183.66858673095703; compassData.horizon:-3.802306905878126,,,,,,,https://data.globe.gov/system/photos/2018/09/27/855589/original.jpg,,source:app; compassData.heading:218.6019287109375; compassData.horizon:-85.91735472434304
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-09-28,GLOBE Observer,2018-09-28T00:07:00,43,,"Herbaceous/Grassland, Short Grass",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]","20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]","20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]","20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2018/09/28/856669/original.jpg,,source:app; compassData.heading:359.07086181640625; compassData.horizon:-4.426715202505562,,,,https://data.globe.gov/system/photos/2018/09/28/856671/original.jpg,,source:app; compassData.heading:179.83818817138672; compassData.horizon:-3.1605676276236636,https://data.globe.gov/system/photos/2018/09/28/856672/original.jpg,,source:app; compassData.heading:265.968505859375; compassData.horizon:-0.1379889599085402,,,,https://data.globe.gov/system/photos/2018/09/28/856674/original.jpg,,source:app; compassData.heading:168.61003875732422; compassData.horizon:-87.0557087575283
National Kinmen Senior High School,50RPN332031,24.435719,118.313978,21.8,2018-10-01,GLOBE Observer,2018-10-01T23:51:00,12,b,"Trees, Loosely Spaced, Deciduous - Broad Leaved",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 64 [Wetlands, In Freshwater Lake or Pond (Lacustrine)]; 20% MUC 93 [Urban, Roads and Parking]","30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 64 [Wetlands, In Freshwater Lake or Pond (Lacustrine)]; 10% MUC 93 [Urban, Roads and Parking]","60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 64 [Wetlands, In Freshwater Lake or Pond (Lacustrine)]; 10% MUC 93 [Urban, Roads and Parking]","60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 64 [Wetlands, In Freshwater Lake or Pond (Lacustrine)]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2018/10/01/861409/original.jpg,,source:app; compassData.heading:3.44195556640625; compassData.horizon:1.5516905981805138,https://data.globe.gov/system/photos/2018/10/01/861410/original.jpg,,source:app; compassData.heading:86.1517333984375; compassData.horizon:-1.7763921635340978,https://data.globe.gov/system/photos/2018/10/01/861411/original.jpg,,source:app; compassData.heading:185.3547592163086; compassData.horizon:3.159647409515088,https://data.globe.gov/system/photos/2018/10/01/861412/original.jpg,,source:app; compassData.heading:273.599365234375; compassData.horizon:1.7945641731105724,https://data.globe.gov/system/photos/2018/10/01/861413/original.jpg,,source:app; compassData.heading:353.8250427246094; compassData.horizon:87.34501063251128,https://data.globe.gov/system/photos/2018/10/01/861414/original.jpg,,source:app; compassData.heading:294.7008972167969; compassData.horizon:-64.95064331043854
National Kinmen Senior High School,50RPN332032,24.436622,118.313987,19.1,2018-09-18,GLOBE Observer,2018-09-18T05:11:00,,,,(none),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/18/845099/original.jpg,,source:app; compassData.heading:356.134765625; compassData.horizon:-7.64008652170628,https://data.globe.gov/system/photos/2018/09/18/845100/original.jpg,,source:app; compassData.heading:88.72763061523438; compassData.horizon:-5.288198761411252,https://data.globe.gov/system/photos/2018/09/18/845101/original.jpg,,source:app; compassData.heading:174.82449340820312; compassData.horizon:-3.9611532607436573,https://data.globe.gov/system/photos/2018/09/18/845102/original.jpg,,source:app; compassData.heading:266.6902313232422; compassData.horizon:-7.800316874195289,https://data.globe.gov/system/photos/2018/09/18/845103/original.jpg,,source:app; compassData.heading:114.1434326171875; compassData.horizon:89.98914221692554,https://data.globe.gov/system/photos/2018/09/18/845104/original.jpg,,source:app; compassData.heading:65.552001953125; compassData.horizon:-86.25825786999282
National Kinmen Senior High School,50RPN332032,24.436622,118.313987,19.1,2018-09-19,GLOBE Observer,2018-09-19T09:14:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/19/846317/original.jpg,,source:app; compassData.heading:358.20989990234375; compassData.horizon:0.39169852674447725,https://data.globe.gov/system/photos/2018/09/19/846318/original.jpg,,source:app; compassData.heading:88.34478759765625; compassData.horizon:-2.268920186731947,https://data.globe.gov/system/photos/2018/09/19/846319/original.jpg,,source:app; compassData.heading:180.9920196533203; compassData.horizon:-0.6696834794756086,https://data.globe.gov/system/photos/2018/09/19/846320/original.jpg,,source:app; compassData.heading:268.0142059326172; compassData.horizon:-7.312746757271654,https://data.globe.gov/system/photos/2018/09/19/846321/original.jpg,,source:app; compassData.heading:192.22061157226562; compassData.horizon:88.19018248191264,https://data.globe.gov/system/photos/2018/09/19/846322/original.jpg,,source:app; compassData.heading:342.78558349609375; compassData.horizon:-86.52108892359263
